PersonID,registered,party_reg,vote_intent,right_track,rcv_familiarity,most_important_issue,rcv_difficulty,ideo_self_id,education,age_cat,gender,borough,method_combined,morales_combined,stringer_combined,wiley_combined,garcia_combined,adams_combined,donovan_combined,yang_combined,other_combined,impact_of_rcv_exp,race,age_weight,gender_weight,edu_weight,boro_weight,race_weight,weight,age,morales,stringer,wiley,garcia,adams,donovan,yang,other
225,Yes,The Democratic party,I will definitely vote,Not sure,Not familiar at all,Crime,Easy,Very conservative,High school graduate,55-64,Female,Bronx,Plan to vote in-person on June 22,Not Ranked,Not Ranked,5,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,3,1,1,1,3,1.16535694,2,,,5,,1,,,
347,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Easy,Very liberal or progressive,"Some college, but no degree",35-54,Male,Brooklyn,Plan to vote in-person on June 22,3,4,1,2,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,Hispanic,2,2,1,2,2,1.015813897,1,3,4,1,2,,,,
349,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Homelessness,Very easy,Somewhat conservative,"Some college, but no degree",55-64,Male,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,3,2,Not Ranked,1,Not Ranked,No change,White,3,2,1,2,1,1.120522297,2,,,,3,2,,1,
152,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Hard,Somewhat conservative,"Some college, but no degree",65+,Female,Bronx,Plan to vote in-person on June 22,5,Not Ranked,4,Not Ranked,2,1,3,Not Ranked,Much more likely,Black,4,1,1,1,3,1.189190989,2,5,,4,,2,1,3,
313,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Police reform,Easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote early in-person,2,3,1,4,Not Ranked,Not Ranked,5,Not Ranked,No change,Hispanic,4,1,1,4,2,1.370012082,2,2,3,1,4,,,5,
655,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Police reform,Easy,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Not sure,Not Ranked,5,2,1,Not Ranked,3,4,Not Ranked,No change,White,4,1,3,3,1,0.796887942,2,,5,2,1,,3,4,
737,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Transportation,Easy,Moderate,Graduate or professional degree,55-64,Male,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,1,3,Not Ranked,2,Not Ranked,Somewhat less likely,White,3,2,3,4,1,0.872304452,2,,,,1,3,,2,
904,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Healthcare,Easy,Very liberal or progressive,"Some college, but no degree",65+,Male,Bronx,Plan to vote early in-person,4,Not Ranked,1,Not Ranked,3,Not Ranked,5,Not Ranked,Much more likely,Black,4,2,1,1,3,1.13741182,2,4,,1,,3,,5,
28,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Other,Brooklyn,Plan to vote early in-person,Not Ranked,5,3,Not Ranked,1,Not Ranked,2,Not Ranked,Much more likely,Black,2,3,2,2,3,1.051191957,1,,5,3,,1,,2,
534,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Homelessness,Hard,Somewhat liberal or progressive,Graduate or professional degree,55-64,Female,Manhattan,Plan to vote by absentee ballot,Not Ranked,2,1,3,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,Other,3,1,3,3,5,0.54386891,2,,2,1,3,,,,
224,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Male,Brooklyn,Plan to vote in-person on June 22,2,1,3,4,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Somewhat more likely,White,3,2,2,2,1,0.797693884,2,2,1,3,4,,,,
762,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Easy,Moderate,High school graduate,65+,Male,Queens,Plan to vote in-person on June 22,Not Ranked,3,Not Ranked,Not Ranked,2,Not Ranked,1,Not Ranked,No change,White,4,2,1,4,1,1.304169144,2,,3,,,2,,1,
960,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Police reform,Easy,Not sure,"Some college, but no degree",65+,Female,Queens,NA,Not Ranked,5,4,Not Ranked,1,3,Not Ranked,Not Ranked,No change,Hispanic,4,1,1,4,2,1.370012082,2,,5,4,,1,3,,
659,Yes,The Democratic party,I will definitely vote,Not sure,Not sure,Crime,Hard,Moderate,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,Not Ranked,3,5,4,1,2,Not Ranked,No change,White,3,1,2,3,1,0.814504638,2,,,3,5,4,1,2,
147,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Easy,Moderate,Not sure,55-64,Female,Brooklyn,Plan to vote early in-person,Not Ranked,5,2,Not Ranked,1,Not Ranked,3,Not Ranked,Much more likely,Other,3,1,4,2,5,0.419879161,2,,5,2,,1,,3,
195,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,"Some college, but no degree",35-54,Male,Bronx,Plan to vote early in-person,3,Not Ranked,1,Not Ranked,2,Not Ranked,4,Not Ranked,No change,Black,2,2,1,1,3,1.005685382,1,3,,1,,2,,4,
734,Yes,The Democratic party,I will definitely vote,Not sure,Not sure,Homelessness,Not sure,Moderate,"Some college, but no degree",65+,Male,Queens,Plan to vote in-person on June 22,2,Not Ranked,Not Ranked,Not Ranked,1,3,Not Ranked,Not Ranked,No change,White,4,2,1,4,1,1.304169144,2,2,,,,1,3,,
35,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Housing,Very easy,Somewhat liberal or progressive,High school graduate,35-54,Male,Brooklyn,Plan to vote in-person on June 22,2,4,5,3,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,Hispanic,2,2,1,2,2,1.015813897,1,2,4,5,3,,,,
863,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Crime,Easy,Moderate,Four-year college graduate (bachelors degree),65+,Male,Staten Island,Not sure,Not Ranked,5,Not Ranked,1,Not Ranked,4,2,Not Ranked,No change,White,4,2,2,5,1,0.496634371,2,,5,,1,,4,2,
226,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Crime,Not sure,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Bronx,Plan to vote in-person on June 22,Not Ranked,1,Not Ranked,Not Ranked,2,4,3,Not Ranked,Not sure,Hispanic,3,1,1,1,2,1.011592651,2,,1,,,2,4,3,
362,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Jobs,Easy,Very liberal or progressive,Graduate or professional degree,18-34,Male,Brooklyn,Plan to vote by absentee ballot,Not Ranked,4,2,1,Not Ranked,Not Ranked,5,Not Ranked,No change,AAPI,1,2,3,2,4,1.326140135,1,,4,2,1,,,5,
36,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,2,1,Not Ranked,Not Ranked,Not Ranked,No change,White,2,1,2,3,1,0.734903989,1,,,,2,1,,,
132,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Hard,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote early in-person,Not Ranked,Not Ranked,1,2,3,4,5,Not Ranked,No change,Hispanic,4,1,1,4,2,1.370012082,2,,,1,2,3,4,5,
959,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Police reform,Hard,Moderate,"Some college, but no degree",65+,Male,Bronx,Plan to vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,4,2,1,1,3,1.13741182,2,,,,,1,,,
628,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Police reform,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Plan to vote early in-person,3,2,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,Black,3,1,2,3,3,0.942765034,2,3,2,1,,,,,
593,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),65+,Male,Manhattan,NA,Not Ranked,Not Ranked,Not Ranked,1,2,Not Ranked,Not Ranked,Not Ranked,No change,White,4,2,2,3,1,0.794972914,2,,,,1,2,,,
442,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Brooklyn,Plan to vote early in-person,Not Ranked,Not Ranked,2,1,Not Ranked,Not Ranked,3,Not Ranked,Much more likely,White,3,1,2,2,1,0.834007843,2,,,2,1,,,3,
314,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Very easy,Very liberal or progressive,Graduate or professional degree,35-54,Female,Manhattan,Plan to vote in-person on June 22,4,5,1,2,Not Ranked,3,Not Ranked,Not Ranked,No change,White,2,1,3,3,1,0.704598406,1,4,5,1,2,,3,,
154,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Very conservative,High school graduate,18-34,Male,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,5,4,2,3,1,Not Ranked,No change,Other,1,2,1,2,5,0.928903456,1,,,5,4,2,3,1,
744,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Police reform,Hard,Somewhat liberal or progressive,Graduate or professional degree,35-54,Female,Queens,NA,Not Ranked,Not Ranked,2,3,1,Not Ranked,Not Ranked,Not Ranked,Somewhat less likely,Black,2,1,3,4,3,0.952464746,1,,,2,3,1,,,
839,Yes,The Democratic party,I will definitely vote,Not sure,Not familiar at all,Police reform,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),65+,Female,Staten Island,Plan to vote in-person on June 22,4,3,2,1,Not Ranked,Not Ranked,5,Not Ranked,No change,White,4,1,2,5,1,0.519242993,2,4,3,2,1,,,5,
521,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Police reform,Easy,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,3,1,Not Ranked,2,Not Ranked,Not Ranked,Not Ranked,No change,Black,2,1,2,3,3,0.850629636,1,,3,1,,2,,,
901,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Hard,Moderate,Associates or other two-year degree,55-64,Female,Bronx,Plan to vote early in-person,Not Ranked,Not Ranked,5,3,1,Not Ranked,4,Not Ranked,Much more likely,Black,3,1,1,1,3,1.16535694,2,,,5,3,1,,4,
488,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Education/Schools,Very easy,Moderate,High school graduate,65+,Male,Brooklyn,Plan to vote by absentee ballot,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,White,4,2,1,2,1,1.143439381,2,,,,,1,,,
249,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Jobs,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Queens,Plan to vote early in-person,1,Not Ranked,2,Not Ranked,3,Not Ranked,Not Ranked,Not Ranked,No change,White,2,2,2,4,1,0.820907231,1,1,,2,,3,,,
968,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,COVID-19/coronavirus,Very Hard,Very conservative,Associates or other two-year degree,65+,Male,Bronx,Plan to vote in-person on June 22,Not Ranked,Not Ranked,3,Not Ranked,1,2,Not Ranked,Not Ranked,No change,Black,4,2,1,1,3,1.13741182,2,,,3,,1,2,,
933,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Housing,Easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Male,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,2,1,Not Ranked,4,3,Not Ranked,No change,White,3,2,1,4,1,1.278030677,2,,,2,1,,4,3,
164,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,1,2,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,White,2,1,2,2,1,0.752501167,1,,,1,2,,,,
8,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Housing,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote early in-person,3,2,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,No change,White,2,1,2,2,1,0.752501167,1,3,2,,,,,,1
414,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Jobs,Very easy,Somewhat liberal or progressive,Graduate or professional degree,18-34,Male,Brooklyn,Plan to vote early in-person,Not Ranked,5,Not Ranked,1,Not Ranked,4,2,Not Ranked,No change,White,1,2,3,2,1,0.910348685,1,,5,,1,,4,2,
862,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Homelessness,Hard,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Staten Island,Plan to vote early in-person,Not Ranked,2,5,1,4,Not Ranked,Not Ranked,Not Ranked,No change,White,4,1,3,5,1,0.497830724,2,,2,5,1,4,,,
570,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Healthcare,Easy,Somewhat conservative,Graduate or professional degree,65+,Female,Manhattan,Plan to vote by absentee ballot,Not Ranked,Not Ranked,Not Ranked,Not Ranked,3,2,1,Not Ranked,No change,White,4,1,3,3,1,0.796887942,2,,,,,3,2,1,
946,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Something else (please specify),Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Bronx,NA,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Somewhat more likely,Hispanic,2,1,2,1,2,0.649768223,1,,,,1,,,,
895,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Hard,Moderate,First to eleventh grade,55-64,Female,Bronx,Plan to vote in-person on June 22,1,Not Ranked,5,2,3,4,Not Ranked,Not Ranked,Much more likely,Hispanic,3,1,1,1,2,1.011592651,2,1,,5,2,3,4,,
900,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Healthcare,Not sure,Somewhat liberal or progressive,High school graduate,35-54,Female,Bronx,Plan to vote in-person on June 22,3,4,Not Ranked,1,5,2,Not Ranked,Not Ranked,Somewhat more likely,Hispanic,2,1,1,1,2,0.912730806,1,3,4,,1,5,2,,
165,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Easy,Moderate,High school graduate,55-64,Female,Bronx,Plan to vote in-person on June 22,Not Ranked,5,Not Ranked,Not Ranked,2,3,1,Not Ranked,No change,White,3,1,1,1,1,1.006813574,2,,5,,,2,3,1,
685,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Police reform,Hard,Moderate,Four-year college graduate (bachelors degree),18-34,Female,Manhattan,Plan to vote in-person on June 22,1,2,4,5,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,White,1,1,2,3,1,0.96951385,1,1,2,4,5,,,,
486,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Easy,Somewhat conservative,High school graduate,55-64,Male,Brooklyn,Plan to vote early in-person,Not Ranked,2,1,Not Ranked,4,Not Ranked,3,Not Ranked,Somewhat more likely,Black,3,2,1,2,3,1.296971425,2,,2,1,,4,,3,
957,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Housing,Easy,Not sure,"Some college, but no degree",55-64,Female,Bronx,Plan to vote in-person on June 22,5,2,4,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Much more likely,Black,3,1,1,1,3,1.16535694,2,5,2,4,,1,,,
905,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Easy,Very liberal or progressive,High school graduate,35-54,Male,Bronx,Plan to vote early in-person,1,4,2,Not Ranked,3,Not Ranked,Not Ranked,Not Ranked,Much more likely,Hispanic,2,2,1,1,2,0.872989131,1,1,4,2,,3,,,
476,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Crime,Easy,Moderate,Vocational or technical school,35-54,Female,Brooklyn,Plan to vote by absentee ballot,Not Ranked,3,Not Ranked,Not Ranked,1,4,5,Not Ranked,No change,Black,2,1,1,2,3,1.223492534,1,,3,,,1,4,5,
656,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Easy,Moderate,High school graduate,55-64,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,2,4,1,3,5,Not Ranked,Not Ranked,No change,White,3,1,1,3,1,1.144136399,2,,2,4,1,3,5,,
916,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Easy,Very liberal or progressive,"Some college, but no degree",18-34,Male,Bronx,Plan to vote in-person on June 22,2,3,1,4,Not Ranked,Not Ranked,5,Not Ranked,No change,Hispanic,1,2,1,1,2,1.151681125,1,2,3,1,4,,,5,
743,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Police reform,Hard,Moderate,Graduate or professional degree,55-64,Male,Queens,Plan to vote early in-person,Not Ranked,2,3,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,3,2,3,4,3,1.009666609,2,,2,3,,1,,,
110,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Healthcare,Hard,Very conservative,Graduate or professional degree,35-54,Female,Brooklyn,Plan to vote in-person on June 22,Not Ranked,4,Not Ranked,Not Ranked,1,5,3,Not Ranked,Somewhat more likely,Hispanic,2,1,3,2,2,0.724894547,1,,4,,,1,5,3,
748,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Homelessness,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Queens,Plan to vote early in-person,5,3,2,4,1,Not Ranked,Not Ranked,Not Ranked,Much more likely,Black,3,1,2,4,3,1.101034215,2,5,3,2,4,1,,,
112,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Easy,Moderate,"Some college, but no degree",35-54,Female,Brooklyn,Plan to vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,2,1,1,2,3,1.223492534,1,,,,,1,,,
694,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,1,Not Ranked,Not Ranked,2,Not Ranked,Not Ranked,Not Ranked,No change,White,3,1,2,3,1,0.814504638,2,,1,,,2,,,
948,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Education/Schools,Easy,Somewhat liberal or progressive,"Some college, but no degree",18-34,Female,Bronx,Plan to vote early in-person,3,Not Ranked,2,5,4,Not Ranked,1,Not Ranked,Much more likely,Hispanic,1,1,1,1,2,1.204109885,1,3,,2,5,4,,1,
217,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Very easy,Somewhat conservative,"Some college, but no degree",65+,Female,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Much more likely,Hispanic,4,1,1,4,2,1.370012082,2,,,,,,,1,
