PersonID,registered,party_reg,vote_intent,right_track,rcv_familiarity,most_important_issue,rcv_difficulty,ideo_self_id,education,age_cat,gender,borough,method_combined,impact_of_rcv_exp,race,age,other,weight,1,2,3,4,5
112,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Easy,Moderate,"Some college, but no degree",35-54,Female,Brooklyn,Plan to vote early in-person,No change,Black,1,,1.223492534,cEricAdams,,,,
694,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Plan to vote in-person on June 22,No change,White,2,,0.814504638,cScottStringer,cEricAdams,,,
948,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Education/Schools,Easy,Somewhat liberal or progressive,"Some college, but no degree",18-34,Female,Bronx,Plan to vote early in-person,Much more likely,Hispanic,1,,1.204109885,cAndrewYang,cMayaWiley,cDianneMorales,cEricAdams,cKathrynGarcia
217,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Very easy,Somewhat conservative,"Some college, but no degree",65+,Female,Queens,Plan to vote in-person on June 22,Much more likely,Hispanic,2,,1.370012082,cAndrewYang,,,,
947,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Very easy,Somewhat liberal or progressive,Associates or other two-year degree,65+,Male,Queens,Plan to vote in-person on June 22,No change,Hispanic,2,,1.31035969,cScottStringer,cMayaWiley,cDianneMorales,cKathrynGarcia,cShaunDonovan
436,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Hard,Somewhat liberal or progressive,Graduate or professional degree,55-64,Male,Brooklyn,Plan to vote early in-person,No change,White,2,,0.764799004,cKathrynGarcia,cMayaWiley,,,
408,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Education/Schools,Easy,Very liberal or progressive,Graduate or professional degree,35-54,Female,Brooklyn,Plan to vote early in-person,No change,Black,1,,0.835080099,cMayaWiley,cDianneMorales,cKathrynGarcia,,
99,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Education/Schools,Very easy,Very liberal or progressive,Graduate or professional degree,18-34,Female,Brooklyn,Plan to vote early in-person,Much more likely,Hispanic,1,,0.956309006,cDianneMorales,cMayaWiley,cEricAdams,cAndrewYang,cScottStringer
229,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Not sure,Moderate,"Some college, but no degree",35-54,Female,Brooklyn,Plan to vote in-person on June 22,No change,White,1,,1.057039991,cAndrewYang,,,,
190,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Homelessness,Very easy,Moderate,"Some college, but no degree",65+,Male,Manhattan,Plan to vote in-person on June 22,No change,White,2,4.0,1.116700144,cScottStringer,cShaunDonovan,cAndrewYang,,
3,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Something else (please specify),Hard,Somewhat conservative,Associates or other two-year degree,55-64,Female,Brooklyn,Plan to vote in-person on June 22,No change,Black,2,,1.356014333,cEricAdams,cMayaWiley,cShaunDonovan,cScottStringer,cDianneMorales
32,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Police reform,Very easy,Moderate,High school graduate,55-64,Female,Queens,Plan to vote in-person on June 22,Somewhat more likely,Black,2,,1.546625106,cEricAdams,,cShaunDonovan,cAndrewYang,cScottStringer
351,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Housing,Very easy,Moderate,Graduate or professional degree,18-34,Female,Brooklyn,Plan to vote early in-person,Much more likely,Black,1,,1.10167006,cEricAdams,cShaunDonovan,cDianneMorales,,
185,Yes,The Democratic party,I will definitely vote,Not sure,Not sure,COVID-19/coronavirus,Easy,Moderate,"Some college, but no degree",35-54,Female,Brooklyn,Plan to vote early in-person,No change,Hispanic,1,,1.062057481,cMayaWiley,cDianneMorales,cShaunDonovan,cKathrynGarcia,cScottStringer
803,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Education/Schools,Easy,Somewhat liberal or progressive,Vocational or technical school,65+,Female,Staten Island,Plan to vote in-person on June 22,No change,Other,2,,0.507977534,cMayaWiley,,cEricAdams,cKathrynGarcia,cDianneMorales
201,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Very easy,Moderate,Associates or other two-year degree,55-64,Female,Brooklyn,Plan to vote early in-person,Much more likely,Other,2,,0.815913268,cAndrewYang,,,,
640,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Housing,Easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote in-person on June 22,No change,Hispanic,2,,1.370012082,cMayaWiley,cScottStringer,,,
39,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Very easy,Moderate,"Some college, but no degree",55-64,Female,Brooklyn,Not sure,Much more likely,White,2,,1.171532592,cEricAdams,cShaunDonovan,cAndrewYang,cKathrynGarcia,
664,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Crime,Easy,Moderate,Associates or other two-year degree,65+,Female,Manhattan,Plan to vote in-person on June 22,No change,Hispanic,2,,1.173078428,cShaunDonovan,,,,
418,Yes,The Democratic party,I will definitely vote,Not sure,Not familiar at all,Police reform,Not sure,Somewhat conservative,"Some college, but no degree",55-64,Female,Brooklyn,Plan to vote early in-person,No change,Black,2,,1.356014333,cEricAdams,,,,
761,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Hard,Moderate,Four-year college graduate (bachelors degree),55-64,Female,Queens,Not sure,No change,White,2,,0.951241765,cKathrynGarcia,cEricAdams,cMayaWiley,cScottStringer,cShaunDonovan
849,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,Graduate or professional degree,65+,Male,Staten Island,Plan to vote early in-person,Much less likely,White,2,,0.476154424,cAndrewYang,cEricAdams,cKathrynGarcia,,
97,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Somewhat conservative,High school graduate,35-54,Female,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Hispanic,1,,1.062057481,cEricAdams,cDianneMorales,cKathrynGarcia,cScottStringer,cShaunDonovan
773,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Easy,Very liberal or progressive,"Some college, but no degree",35-54,Female,Queens,Plan to vote in-person on June 22,No change,AAPI,1,,1.756280355,cEricAdams,,cKathrynGarcia,,
516,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,COVID-19/coronavirus,Very easy,Very liberal or progressive,"Some college, but no degree",35-54,Female,Brooklyn,Plan to vote by absentee ballot,No change,Hispanic,1,,1.062057481,cEricAdams,cShaunDonovan,cAndrewYang,cScottStringer,cKathrynGarcia
813,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Easy,Very liberal or progressive,Graduate or professional degree,65+,Male,Staten Island,Plan to vote early in-person,No change,White,2,,0.476154424,cScottStringer,cKathrynGarcia,cMayaWiley,,
205,Yes,The Democratic party,I will definitely vote,Wrong track,Not familiar at all,Crime,Very Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote in-person on June 22,Somewhat less likely,Hispanic,1,,0.756073091,cMayaWiley,,,cAndrewYang,cEricAdams
809,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Staten Island,Plan to vote by absentee ballot,No change,AAPI,1,,0.843890767,cMayaWiley,cKathrynGarcia,cScottStringer,cShaunDonovan,cEricAdams
950,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Police reform,Very easy,Moderate,High school graduate,55-64,Female,Queens,Plan to vote in-person on June 22,No change,Black,2,,1.546625106,cKathrynGarcia,,,,
26,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Very easy,Not sure,Vocational or technical school,55-64,Female,Bronx,Plan to vote in-person on June 22,Much more likely,Black,2,,1.16535694,cEricAdams,cMayaWiley,cDianneMorales,cAndrewYang,
68,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Something else (please specify),Very easy,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Plan to vote in-person on June 22,No change,White,2,,0.796887942,cKathrynGarcia,cScottStringer,cMayaWiley,,cEricAdams
967,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Queens,Plan to vote in-person on June 22,No change,White,2,,1.336211333,cEricAdams,cKathrynGarcia,cShaunDonovan,cAndrewYang,cScottStringer
723,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Education/Schools,Very Hard,Somewhat liberal or progressive,"Some college, but no degree",35-54,Male,Manhattan,Plan to vote in-person on June 22,No change,Hispanic,1,,0.992059172,cScottStringer,,,,
59,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Housing,Very easy,Moderate,Vocational or technical school,18-34,Female,Manhattan,Plan to vote in-person on June 22,No change,White,1,2.0,1.361878169,cShaunDonovan,,cDianneMorales,,cScottStringer
692,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Easy,Moderate,Four-year college graduate (bachelors degree),18-34,Female,Manhattan,Plan to vote in-person on June 22,No change,White,1,,0.96951385,cAndrewYang,cKathrynGarcia,,cScottStringer,cShaunDonovan
219,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Easy,Somewhat liberal or progressive,First to eleventh grade,35-54,Female,Brooklyn,Plan to vote in-person on June 22,Much more likely,Hispanic,1,,1.062057481,cEricAdams,cMayaWiley,cKathrynGarcia,cAndrewYang,
46,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Easy,Very liberal or progressive,High school graduate,55-64,Female,Brooklyn,Plan to vote in-person on June 22,No change,Black,2,,1.356014333,cEricAdams,cAndrewYang,cMayaWiley,cScottStringer,cDianneMorales
561,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Very easy,Moderate,"Some college, but no degree",18-34,Female,Manhattan,Plan to vote early in-person,No change,White,1,,1.361878169,cEricAdams,cAndrewYang,cKathrynGarcia,,
126,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Hard,Moderate,"Some college, but no degree",55-64,Male,Bronx,Plan to vote early in-person,No change,Black,2,,1.114615542,cEricAdams,cKathrynGarcia,cAndrewYang,cScottStringer,cShaunDonovan
335,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Healthcare,Very easy,Somewhat liberal or progressive,Graduate or professional degree,35-54,Male,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Hispanic,1,,0.693331546,cMayaWiley,cKathrynGarcia,cScottStringer,cAndrewYang,cDianneMorales
729,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Police reform,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Queens,Plan to vote in-person on June 22,Much more likely,White,1,,1.082972662,cDianneMorales,cMayaWiley,cScottStringer,cKathrynGarcia,cAndrewYang
198,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Hard,Very liberal or progressive,"Some college, but no degree",65+,Female,Queens,Not sure,No change,Hispanic,2,,1.370012082,cEricAdams,,cScottStringer,cDianneMorales,cKathrynGarcia
674,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Housing,Easy,Moderate,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Plan to vote early in-person,No change,Hispanic,2,,0.818370876,cKathrynGarcia,cDianneMorales,cMayaWiley,,cScottStringer
105,Yes,The Democratic party,I will definitely vote,Wrong track,Not familiar at all,Crime,Hard,Somewhat liberal or progressive,"Some college, but no degree",65+,Male,Brooklyn,Plan to vote in-person on June 22,No change,White,2,1.0,1.143439381,,cEricAdams,,cKathrynGarcia,cShaunDonovan
911,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Housing,Very easy,Somewhat liberal or progressive,High school graduate,55-64,Female,Queens,,No change,Black,2,,1.546625106,cKathrynGarcia,cScottStringer,cEricAdams,cShaunDonovan,
370,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Homelessness,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Male,Queens,Plan to vote in-person on June 22,Much more likely,White,2,,1.278030677,cAndrewYang,cShaunDonovan,,cMayaWiley,cScottStringer
814,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Something else (please specify),Very easy,Very liberal or progressive,Graduate or professional degree,65+,Female,Staten Island,Plan to vote early in-person,Much more likely,White,2,,0.497830724,cKathrynGarcia,cMayaWiley,cAndrewYang,cEricAdams,cShaunDonovan
396,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Education/Schools,Very easy,Very liberal or progressive,Not sure,18-34,Other,Brooklyn,Plan to vote early in-person,Much more likely,Other,1,,0.603183874,cScottStringer,cDianneMorales,cShaunDonovan,,cEricAdams
908,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Police reform,Easy,Moderate,"Some college, but no degree",65+,Male,Queens,Not sure,No change,White,2,,1.304169144,cEricAdams,cScottStringer,cKathrynGarcia,cShaunDonovan,
143,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Hard,Not sure,Associates or other two-year degree,35-54,Male,Bronx,Plan to vote in-person on June 22,Much more likely,Hispanic,1,,0.872989131,cAndrewYang,cKathrynGarcia,cScottStringer,,
138,Yes,The Democratic party,I will definitely vote,Not sure,Not sure,Housing,Very Hard,Moderate,"Some college, but no degree",65+,Female,Bronx,Plan to vote early in-person,Much more likely,Black,2,,1.189190989,cMayaWiley,cKathrynGarcia,cShaunDonovan,cAndrewYang,
726,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Somewhat conservative,Graduate or professional degree,65+,Male,Queens,Not sure,Much less likely,White,2,,0.890144949,cEricAdams,cKathrynGarcia,,,
75,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Something else (please specify),Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote early in-person,No change,Black,1,,0.87099785,cShaunDonovan,cKathrynGarcia,cEricAdams,,
469,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Homelessness,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Male,Brooklyn,Plan to vote in-person on June 22,Much more likely,Black,2,,0.923307083,cAndrewYang,cKathrynGarcia,cScottStringer,cShaunDonovan,cMayaWiley
173,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Very easy,Somewhat liberal or progressive,High school graduate,55-64,Female,Brooklyn,Plan to vote in-person on June 22,Much more likely,Black,2,,1.356014333,cKathrynGarcia,,,,
