PersonID,age,age_cat,borough,candidate_AndrewYang,candidate_DianneMorales,candidate_EricAdams,candidate_KathrynGarcia,candidate_MayaWiley,candidate_RayMcGuire,candidate_ScottStringer,candidate_ShaunDonovan,candidate_overvote,education,gender,ideo_self_id,impact_of_rcv_exp,method,most_important_issue,other,party_reg,race,rank_limit,rcv_difficulty,rcv_familiarity,registered,right_track,vote_intent,weight
99,1,18-34,Brooklyn,4,1,3,,2,,5,,,Graduate or professional degree,Female,Very liberal or progressive,Much more likely,Plan to vote early in-person,Education/Schools,,The Democratic party,Hispanic,5,Very easy,Moderately familiar,Yes,Right direction,I will definitely vote,0.956309006
229,1,35-54,Brooklyn,1,,,,,,,,,"Some college, but no degree",Female,Moderate,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Not sure,Moderately familiar,Yes,Wrong track,I will definitely vote,1.057039991
190,2,65+,Manhattan,3,,,,,,1,2,,"Some college, but no degree",Male,Moderate,No change,Plan to vote in-person on June 22,Homelessness,4.0,The Democratic party,White,5,Very easy,Moderately familiar,Yes,Right direction,I will definitely vote,1.116700144
3,2,55-64,Brooklyn,,5,1,,2,,4,3,,Associates or other two-year degree,Female,Somewhat conservative,No change,Plan to vote in-person on June 22,Something else (please specify),,The Democratic party,Black,5,Hard,Moderately familiar,Yes,Right direction,I will definitely vote,1.356014333
32,2,55-64,Queens,4,,1,,,2,5,3,,High school graduate,Female,Moderate,Somewhat more likely,Plan to vote in-person on June 22,Police reform,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Right direction,I will definitely vote,1.546625106
351,1,18-34,Brooklyn,,3,1,,,,,2,,Graduate or professional degree,Female,Moderate,Much more likely,Plan to vote early in-person,Housing,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Wrong track,I will definitely vote,1.10167006
185,1,35-54,Brooklyn,,2,,4,1,,5,3,,"Some college, but no degree",Female,Moderate,No change,Plan to vote early in-person,COVID-19/coronavirus,,The Democratic party,Hispanic,5,Easy,Not sure,Yes,Not sure,I will definitely vote,1.062057481
803,2,65+,Staten Island,,5,3,4,1,2,,,,Vocational or technical school,Female,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Education/Schools,,The Democratic party,Other,5,Easy,Moderately familiar,Yes,Not sure,I will definitely vote,0.507977534
201,2,55-64,Brooklyn,1,,,,,,,,,Associates or other two-year degree,Female,Moderate,Much more likely,Plan to vote early in-person,Crime,,The Democratic party,Other,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,0.815913268
640,2,65+,Queens,,,,,1,,2,,,"Some college, but no degree",Female,Very liberal or progressive,No change,Plan to vote in-person on June 22,Housing,,The Democratic party,Hispanic,5,Easy,Not too familiar,Yes,Wrong track,I will definitely vote,1.370012082
39,2,55-64,Brooklyn,3,,1,4,,5,,2,,"Some college, but no degree",Female,Moderate,Much more likely,Not sure,Crime,,The Democratic party,White,5,Very easy,Moderately familiar,Yes,Wrong track,I will definitely vote,1.171532592
664,2,65+,Manhattan,,,,,,,,1,,Associates or other two-year degree,Female,Moderate,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Easy,Not too familiar,Yes,Right direction,I will definitely vote,1.173078428
418,2,55-64,Brooklyn,,,1,,,,,,,"Some college, but no degree",Female,Somewhat conservative,No change,Plan to vote early in-person,Police reform,,The Democratic party,Black,5,Not sure,Not familiar at all,Yes,Not sure,I will definitely vote,1.356014333
761,2,55-64,Queens,,,2,1,3,,4,5,,Four-year college graduate (bachelors degree),Female,Moderate,No change,Not sure,Crime,,The Democratic party,White,5,Hard,Moderately familiar,Yes,Wrong track,I will definitely vote,0.951241765
849,2,65+,Staten Island,1,,2,3,,,,,,Graduate or professional degree,Male,Moderate,Much less likely,Plan to vote early in-person,Crime,,The Democratic party,White,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,0.476154424
97,1,35-54,Brooklyn,,2,1,3,,,4,5,,High school graduate,Female,Somewhat conservative,Somewhat more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,1.062057481
773,1,35-54,Queens,,,1,3,,2,,,,"Some college, but no degree",Female,Very liberal or progressive,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,AAPI,5,Easy,Very familiar,Yes,Right direction,I will definitely vote,1.756280355
516,1,35-54,Brooklyn,3,,1,5,,,4,2,,"Some college, but no degree",Female,Very liberal or progressive,No change,Plan to vote by absentee ballot,COVID-19/coronavirus,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,1.062057481
813,2,65+,Staten Island,,,,2,3,,1,,,Graduate or professional degree,Male,Very liberal or progressive,No change,Plan to vote early in-person,Housing,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Right direction,I will definitely vote,0.476154424
205,1,35-54,Brooklyn,2,,3,,1,,,,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,Somewhat less likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Very Hard,Not familiar at all,Yes,Wrong track,I will definitely vote,0.756073091
809,1,18-34,Staten Island,,,5,2,1,,3,4,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,No change,Plan to vote by absentee ballot,Housing,,The Democratic party,AAPI,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,0.843890767
950,2,55-64,Queens,,,,1,,2,,,,High school graduate,Female,Moderate,No change,Plan to vote in-person on June 22,Police reform,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Wrong track,I will definitely vote,1.546625106
26,2,55-64,Bronx,4,3,1,,2,,,,,Vocational or technical school,Female,Not sure,Much more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Not sure,I will definitely vote,1.16535694
68,2,65+,Manhattan,,,5,1,3,4,2,,,Graduate or professional degree,Female,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Something else (please specify),,The Democratic party,White,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,0.796887942
967,2,55-64,Queens,4,,1,2,,,5,3,,"Some college, but no degree",Female,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Right direction,I will definitely vote,1.336211333
723,1,35-54,Manhattan,,,,,,,1,,,"Some college, but no degree",Male,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Education/Schools,,The Democratic party,Hispanic,5,Very Hard,Not too familiar,Yes,Wrong track,I will definitely vote,0.992059172
59,1,18-34,Manhattan,,2,,,,3,4,1,,Vocational or technical school,Female,Moderate,No change,Plan to vote in-person on June 22,Housing,2.0,The Democratic party,White,5,Very easy,Very familiar,Yes,Not sure,I will definitely vote,1.361878169
692,1,18-34,Manhattan,1,,,2,,3,4,5,,Four-year college graduate (bachelors degree),Female,Moderate,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Easy,Very familiar,Yes,Wrong track,I will definitely vote,0.96951385
219,1,35-54,Brooklyn,4,,1,3,2,,,,,First to eleventh grade,Female,Somewhat liberal or progressive,Much more likely,Plan to vote in-person on June 22,Housing,,The Democratic party,Hispanic,5,Easy,Moderately familiar,Yes,Right direction,I will definitely vote,1.062057481
46,2,55-64,Brooklyn,2,5,1,,3,,4,,,High school graduate,Female,Very liberal or progressive,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Right direction,I will definitely vote,1.356014333
561,1,18-34,Manhattan,2,,1,3,,4,,,,"Some college, but no degree",Female,Moderate,No change,Plan to vote early in-person,Crime,,The Democratic party,White,5,Very easy,Moderately familiar,Yes,Wrong track,I will definitely vote,1.361878169
126,2,55-64,Bronx,3,,1,2,,,4,5,,"Some college, but no degree",Male,Moderate,No change,Plan to vote early in-person,Crime,,The Democratic party,Black,5,Hard,Moderately familiar,Yes,Wrong track,I will definitely vote,1.114615542
335,1,35-54,Brooklyn,4,5,,2,1,,3,,,Graduate or professional degree,Male,Somewhat liberal or progressive,Somewhat more likely,Plan to vote in-person on June 22,Healthcare,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,0.693331546
729,1,18-34,Queens,5,1,,4,2,,3,,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,Much more likely,Plan to vote in-person on June 22,Police reform,,The Democratic party,White,5,Easy,Very familiar,Yes,Wrong track,I will definitely vote,1.082972662
198,2,65+,Queens,,4,1,5,,2,3,,,"Some college, but no degree",Female,Very liberal or progressive,No change,Not sure,Crime,,The Democratic party,Hispanic,5,Hard,Moderately familiar,Yes,Wrong track,I will definitely vote,1.370012082
674,2,55-64,Manhattan,,2,,1,3,4,5,,,Four-year college graduate (bachelors degree),Female,Moderate,No change,Plan to vote early in-person,Housing,,The Democratic party,Hispanic,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,0.818370876
105,2,65+,Brooklyn,,,1,3,,2,,4,,"Some college, but no degree",Male,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Crime,1.0,The Democratic party,White,5,Hard,Not familiar at all,Yes,Wrong track,I will definitely vote,1.143439381
911,2,55-64,Queens,,,3,1,,,2,4,,High school graduate,Female,Somewhat liberal or progressive,No change,,Housing,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Not sure,I will definitely vote,1.546625106
370,2,55-64,Queens,1,,,,4,3,5,2,,"Some college, but no degree",Male,Somewhat liberal or progressive,Much more likely,Plan to vote in-person on June 22,Homelessness,,The Democratic party,White,5,Very easy,Very familiar,Yes,Not sure,I will definitely vote,1.278030677
814,2,65+,Staten Island,3,,4,1,2,,,5,,Graduate or professional degree,Female,Very liberal or progressive,Much more likely,Plan to vote early in-person,Something else (please specify),,The Democratic party,White,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,0.497830724
396,1,18-34,Brooklyn,,2,5,,,4,1,3,,Not sure,Other,Very liberal or progressive,Much more likely,Plan to vote early in-person,Education/Schools,,The Democratic party,Other,5,Very easy,Not too familiar,Yes,Not sure,I will definitely vote,0.603183874
908,2,65+,Queens,,,1,3,,,2,4,,"Some college, but no degree",Male,Moderate,No change,Not sure,Police reform,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Not sure,I will definitely vote,1.304169144
143,1,35-54,Bronx,1,,,2,,,3,,,Associates or other two-year degree,Male,Not sure,Much more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Hard,Moderately familiar,Yes,Wrong track,I will definitely vote,0.872989131
138,2,65+,Bronx,4,,,2,1,,,3,,"Some college, but no degree",Female,Moderate,Much more likely,Plan to vote early in-person,Housing,,The Democratic party,Black,5,Very Hard,Not sure,Yes,Not sure,I will definitely vote,1.189190989
726,2,65+,Queens,,,1,2,,,,,,Graduate or professional degree,Male,Somewhat conservative,Much less likely,Not sure,Crime,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,0.890144949
75,1,35-54,Brooklyn,,,3,2,,,,1,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,Plan to vote early in-person,Something else (please specify),,The Democratic party,Black,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,0.87099785
469,2,55-64,Brooklyn,1,,,2,5,,3,4,,Four-year college graduate (bachelors degree),Male,Somewhat liberal or progressive,Much more likely,Plan to vote in-person on June 22,Homelessness,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Wrong track,I will definitely vote,0.923307083
173,2,55-64,Brooklyn,,,,1,,,,,,High school graduate,Female,Somewhat liberal or progressive,Much more likely,Plan to vote in-person on June 22,Housing,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,1.356014333
892,1,18-34,Bronx,4,,2,,3,1,,5,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Homelessness,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Not sure,I will definitely vote,0.98749563
22,2,65+,Bronx,,,1,,2,3,4,5,,High school graduate,Female,Moderate,Somewhat more likely,Not sure,Crime,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Not sure,I will definitely vote,1.189190989
25,2,65+,Manhattan,2,,1,,3,5,4,,,Associates or other two-year degree,Male,Very liberal or progressive,No change,Plan to vote in-person on June 22,Housing,,The Democratic party,Black,5,Very easy,Not too familiar,Yes,Not sure,I will definitely vote,1.292547397
566,1,35-54,Manhattan,3,,2,5,1,4,,,,Four-year college graduate (bachelors degree),Female,Not sure,Not sure,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,0.850629636
855,1,35-54,Staten Island,3,,2,5,1,,4,,,"Some college, but no degree",Female,Moderate,No change,Plan to vote early in-person,Police reform,,The Democratic party,Black,5,Easy,Not familiar at all,Yes,Not sure,I will definitely vote,0.746464556
87,1,35-54,Manhattan,3,,,2,1,,,,,Graduate or professional degree,Female,Very liberal or progressive,No change,Plan to vote in-person on June 22,Housing,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Right direction,I will definitely vote,0.704598406
199,1,35-54,Brooklyn,5,,,1,2,,3,4,,"Some college, but no degree",Male,Very liberal or progressive,No change,Plan to vote early in-person,Housing,,The Democratic party,White,5,Very easy,Moderately familiar,Yes,Not sure,I will definitely vote,1.011014876
559,1,35-54,Manhattan,1,,,3,,,2,4,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,0.738392384
310,2,55-64,Manhattan,1,,,2,,,,,,High school graduate,Female,Somewhat conservative,Somewhat more likely,Plan to vote early in-person,COVID-19/coronavirus,,The Democratic party,White,5,Easy,Very familiar,Yes,Right direction,I will definitely vote,1.144136399
115,2,65+,Brooklyn,2,4,1,3,,,5,,,Four-year college graduate (bachelors degree),Female,Not sure,Not sure,Plan to vote early in-person,Something else (please specify),,The Democratic party,Black,5,Very Hard,Not sure,Yes,Not sure,I will definitely vote,0.985082678
341,1,35-54,Brooklyn,,4,,2,3,,1,,,"Some college, but no degree",Female,Very liberal or progressive,No change,Plan to vote in-person on June 22,Housing,5.0,The Democratic party,White,5,Very easy,Very familiar,Yes,Not sure,I will definitely vote,1.057039991
736,1,35-54,Queens,,,1,,2,4,5,3,,Graduate or professional degree,Female,Moderate,No change,Plan to vote in-person on June 22,Police reform,,The Democratic party,Other,5,Not sure,Moderately familiar,Yes,Wrong track,I will definitely vote,0.573097646
186,1,35-54,Manhattan,,,2,1,,3,,,,Four-year college graduate (bachelors degree),Male,Somewhat liberal or progressive,No change,Plan to vote early in-person,Jobs,,The Democratic party,Other,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,0.489537936
988,1,18-34,Manhattan,1,3,,2,,,5,4,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,Much more likely,Plan to vote early in-person,Crime,,The Democratic party,Hispanic,5,Hard,Moderately familiar,Yes,Wrong track,I will definitely vote,0.931701402
434,2,55-64,Brooklyn,5,2,,4,1,,,3,,Vocational or technical school,Female,Very liberal or progressive,Much more likely,Plan to vote in-person on June 22,Healthcare,,The Democratic party,White,5,Easy,Very familiar,Yes,Right direction,I will definitely vote,1.171532592
